,date,iexId,isEnabled,name,symbol,type
7675,2018-09-18,14640,True,Tsakos Energy Navigation Ltd 8.875% Series C Preferred Cumulative Redeemable Perpetual Preferred Shares,TNP-C,ps
7676,2018-09-18,14641,True,Tsakos Energy Navigation Ltd 8.75% Series D Cumulative Redeemable Perpetual Preferred Shares,TNP-D,ps
7677,2018-09-18,14642,True,Tsakos Energy Navigation Ltd Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00,TNP-E,ps
7678,2018-09-18,14800,True,Tsakos Energy Navigation Ltd Series F Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00,TNP-F,ps
7679,2018-09-18,7714,True,Tonix Pharmaceuticals Holding Corp.,TNXP,cs
7680,2018-09-18,12758,True,Tocagen Inc.,TOCA,cs
7681,2018-09-18,6855,True,iShares MSCI Kokusai,TOK,et
7682,2018-09-18,6856,True,Toll Brothers Inc.,TOL,cs
7683,2018-09-18,8488,True,ProShares DJ Brookfield Global Infrastructure,TOLZ,N/A
7684,2018-09-18,6857,True,Teekay Offshore Partners L.P. representing Limited Partner Interests,TOO,cs
7685,2018-09-18,14643,True,Teekay Offshore Partners L.P. 7.25% Series A Redeemable Preferred Units,TOO-A,ps
7686,2018-09-18,14644,True,Teekay Offshore Partners L.P. 8.50% Series B Cumulative Redeemable Preferred Units representing limited partner interests,TOO-B,ps
7687,2018-09-18,14645,True,Teekay Offshore Partners L.P. 8.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,TOO-E,ps
7688,2018-09-18,6858,True,TOP Ships Inc.,TOPS,cs
7689,2018-09-18,14033,True,resTORbio Inc.,TORC,cs
7690,2018-09-18,6860,True,Total S.A.,TOT,cs
7691,2018-09-18,14955,True,Tottenham Acquisition I Limited,TOTA,cs
7692,2018-09-18,14956,True,Tottenham Acquisition I Limited Right,TOTAR,N/A
7693,2018-09-18,14808,True,Tottenham Acquisition I Limited Unit,TOTAU,su
7694,2018-09-18,14958,True,Tottenham Acquisition I Limited Warrant,TOTAW,N/A
7695,2018-09-18,9764,True,SPDR DoubleLine Total Return Tactical,TOTL,N/A
7696,2018-09-18,8604,True,Tuniu Corporation,TOUR,cs
7697,2018-09-18,6862,True,Towne Bank,TOWN,cs
7698,2018-09-18,6863,True,Tower International Inc.,TOWR,cs
7699,2018-09-18,10818,True,Turning Point Brands Inc.,TPB,cs
7700,2018-09-18,6864,True,Tutor Perini Corporation,TPC,cs
7701,2018-09-18,13238,True,TPG Pace Holdings Corp. Class A,TPGH,cs
7702,2018-09-18,13292,True,,TPGH+,N/A
7703,2018-09-18,13085,True,TPG Pace Holdings Corp. Units each consisting of one Class A ordinary share $.0001 par value and one-third of one warrant,TPGH=,su
7704,2018-09-18,6866,True,TRI Pointe Group Inc.,TPH,cs
7705,2018-09-18,10952,True,Trinity Place Holdings Inc.,TPHS,cs
7706,2018-09-18,11500,True,TPI Composites Inc.,TPIC,cs
7707,2018-09-18,12071,True,TapImmune Inc.,TPIV,cs
7708,2018-09-18,6868,True,Texas Pacific Land Trust,TPL,cs
7709,2018-09-18,14915,True,3PEA International Inc.,TPNL,cs
7710,2018-09-18,12870,True,Direxion Daily Transportation Bull 3X Shares,TPOR,N/A
7711,2018-09-18,1389,True,Tapestry Inc.,TPR,cs
7712,2018-09-18,7736,True,Third Point Reinsurance Ltd.,TPRE,cs
7713,2018-09-18,8093,True,TriplePoint Venture Growth BDC Corp.,TPVG,cs
7714,2018-09-18,13155,True,TriplePoint Venture Growth BDC Corp. 5.75% Notes due 2022,TPVY,N/A
7715,2018-09-18,6871,True,Tempur Sealy International Inc.,TPX,cs
